eta_deg,q,Cp,M_loc
185.99999999999997,0.20000590349001912,0.9809130805872542,0.05948998034203644
189.0,0.2997903392855044,0.9289161258965667,0.08920934475613143
192.0,0.39912555795130406,0.8567217638026114,0.11884185185167298
195.0,0.4978572968675652,0.7649529341156354,0.14835630540083636
198.00000000000003,0.595827427101423,0.6544043542125041,0.17771955964458983
201.0,0.6928728781202356,0.5260379651968434,0.2068959804398152
204.0,0.7888244913982891,0.38097758649459557,0.23584687286651868
206.99999999999997,0.8835057903645968,0.2205028996524679,0.26452986949509244
209.99999999999997,0.9767316561831759,0.04604289172931924,0.2928982745184646
212.99999999999997,1.0683069023857925,-0.14083110997934836,0.3209003606348591
216.0,1.1580247471515284,-0.33841269025982507,0.34847861825585635
218.99999999999997,1.2456651910925207,-0.5448677895895041,0.3755689607633206
221.99999999999997,1.3309933221521322,-0.7582422905477708,0.40209989574360594
225.0,1.4137575894270782,-0.9764697743294666,0.42799168114205977
228.0,1.493688116513668,-1.197379587475156,0.45315549799767024
230.99999999999997,1.5704951646351708,-1.4187055178621675,0.47749268878346385
234.0,1.6438679082924437,-1.6380955917889608,0.5008941331846548
236.99999999999994,1.7134737521622336,-1.8531237731284667,0.5232398616189472
239.99999999999997,1.7789584951577977,-2.061304661541003,0.5443990398969589
243.0,1.8399477282360805,-2.260112618138856,0.5642304927770183
245.99999999999997,1.8960499204563968,-2.447007027907575,0.5825839628300583
249.0,1.9468616756060473,-2.619465527703329,0.5993023123319405
252.0,1.9919755909058867,-2.7750268308051282,0.6142248534586255
254.99999999999997,2.0309909762242437,-2.911344087068479,0.6271919172779915
258.0,2.0635273631731117,-3.0262483956161494,0.6380506305041518
261.0,2.089240248969859,-3.1178201374278007,0.64666166081474
264.0,2.107837940659083,-3.1844634641868694,0.6529064425080879
267.0,2.1190978232321487,-3.2249771017182547,0.6566941609035233
270.0,2.1228800515612196,-3.2386133335041385,0.6579676341245064
273.0,2.119136728691637,-3.2251172989195984,0.6567072573447114
275.99999999999994,2.1079151532814295,-3.1847408585744637,0.6529323984512937
279.0,2.0893546132033616,-3.118228906609031,0.6467000195838676
282.0,2.0636772417119884,-3.0267802230699346,0.6381007473005379
285.0,2.0311743486153944,-2.9119885943205492,0.6272530003993466
288.0,1.992190162021818,-2.775772058938122,0.61429600952677
290.99999999999994,1.9471049817504413,-2.6202984175052197,0.5993825903728759
294.0,1.8963194238982808,-2.447913860146433,0.5826723933429301
297.0,1.8402408947961597,-2.2610793909493716,0.5643261195527501
299.99999999999994,1.779272853028443,-2.0623173963687425,0.5445009438509618
303.0,1.7138069328032275,-1.8541687515318959,0.5233471770223953
306.0,1.644217671835793,-1.639159531929283,0.5010060573456453
308.99999999999994,1.5708594128955053,-1.4197757022780115,0.47760848650464927
312.0,1.4940648967128918,-1.198443953860359,0.4532745021382914
315.0,1.4141450913824167,-0.9775169796393098,0.4281132904576037
317.99999999999994,1.3313898711629901,-0.7592617567347495,0.4022235709569474
321.0,1.2460692382329641,-0.5458497371802475,0.3756942195956625
324.0,1.158434858204506,-0.33934816412836644,0.3486050299447519
326.99999999999994,1.0687217462717962,-0.14171200016812144,0.3210275403023933
329.99999999999994,0.9771499934415407,0.04522383243151249,0.2930258776261443
333.0,0.8839264620293047,0.2197520404891005,0.26465758652870214
335.99999999999994,0.7892464084575651,0.3803004055519519,0.23597442432808324
339.0,0.6932950116445433,0.5254390382845983,0.20702311217829564
342.0,0.5962487990562715,0.6538873460653777,0.17784603852703879
344.99999999999994,0.4982769715846983,0.7645205922747148,0.14848191530681845
348.0,0.399542634207097,0.8563759155687576,0.11896638996264651
351.0,0.300203942925696,0.9286576787315466,0.08933261810652968
353.99999999999994,0.20041518054827037,0.980742026291877,0.05961180260033316
357.0,0.10032777502542534,1.0121805456268922,0.02983370545287343
360.0,0.0,1.0227029548085398,0.0
