eta_deg,q,Cp,M_loc
129.0,1.5545327376511469,-1.4115624456079958,0.15567395354916055
132.0,1.4857400089648607,-1.2037830955679958,0.14875371817581878
135.0,1.4129426150803281,-0.9939272395971729,0.1414352588468344
137.99999999999997,1.336352861178423,-0.7842963253492333,0.13374042588401777
141.0,1.2561913841479482,-0.5771820177969795,0.12569181140178104
144.0,1.172686311136215,-0.37484139153975965,0.1173126542820896
147.0,1.0860724575268943,-0.17947279892624057,0.10862675180480619
149.99999999999997,0.9965905688086792,0.006807354008645357,0.09965837848485977
153.0,0.9044866091200559,0.18198671161008734,0.0904322124290803
156.0,0.8100110976895661,0.3441777604047402,0.08097326930350636
158.99999999999997,0.7134184929625964,0.4916371360290026,0.07130684380001409
162.0,0.6149666229309904,0.6227832918537551,0.06145845831138191
164.99999999999997,0.5149161590668385,0.7362123944219612,0.051453818367176885
167.99999999999997,0.4135301303054819,0.8307123286806573,0.041318774248871246
171.0,0.31107347272039465,0.9052747131595189,0.031079288090540322
174.0,0.20781260987401004,0.9591048417816961,0.02076140567984216
176.99999999999997,0.1040150583030789,0.9916294849480357,0.010391232101099724
180.0,5.094780633668348e-05,1.0025024980161603,5.089693482504114e-06
183.0,0.1041168189915444,0.9916082003980085,0.010401398338747623
185.99999999999997,0.20791396636056642,0.9590625033272712,0.020771532518034375
189.0,0.3111741574345479,0.9052117790195878,0.03108934942434097
192.0,0.41362987850543853,0.8306294785587831,0.04132874421437733
195.0,0.5150147099362244,0.7361105205097662,0.05146367143589309
198.00000000000003,0.6150637206413235,0.6226634870858075,0.06146816938256713
201.0,0.713513887692549,0.49150067979789436,0.07131638829044418
204.0,0.8101045465924929,0.344026101982951,0.08098262323409984
206.99999999999997,0.9045778772319708,0.18182145156656454,0.09044135250785465
209.99999999999997,0.99667942988986,0.006630223931182652,0.09966728218573022
212.99999999999997,1.0861586948310271,-0.17965995806606164,0.10863539744175114
216.0,1.1727697181022863,-0.37503665203189984,0.11732102107827196
218.99999999999997,1.2562717650112145,-0.5773833884941443,0.12569987955325995
221.99999999999997,1.3364300314981536,-0.7845017752747817,0.1337481766177552
225.0,1.4130164021834566,-0.9941347215199267,0.14144267447277875
228.0,1.4858102523061913,-1.2039905692229187,0.1487607821329362
230.99999999999997,1.5545992890923888,-1.4117679002656953,0.15568065044538898
234.0,1.6191804263372136,-1.6151807677533863,0.1621812729629073
236.99999999999994,1.6793606842058175,-1.8119840823225895,0.16824259161535746
239.99999999999997,1.7349581045123945,-1.9999988678800797,0.173845605873768
243.0,1.7858026700961802,-2.1771370876857903,0.1789724838650351
245.99999999999997,1.831737215455054,-2.3414257317181857,0.18360667368449332
249.0,1.8726183146034312,-2.4910298507677355,0.18773301297960138
252.0,1.9083171312705935,-2.624274222562997,0.19133783475223545
254.99999999999997,1.938720216122502,-2.739663341236082,0.1944090672600905
258.0,1.963730235733206,-2.835899434188144,0.19693632589793372
261.0,1.9832666185926606,-2.91189823029533,0.19891099501288204
264.0,1.9972661045324909,-2.9668022304860964,0.20032629775690042
267.0,2.0056831855682775,-2.9999912657600043,0.20117735230276468
270.0,2.00849042825568,-3.011090168087807,0.20146121304106848
273.0,2.0056786701673865,-2.9999734253676187,0.20117689572549435
275.99999999999994,1.9972570859224643,-2.966766741431671,0.20032538592788987
279.0,1.9832531212219036,-2.9118454744704945,0.19890963058706806
282.0,1.9637122964338822,-2.8358299804907,0.19693451286720673
285.0,1.93869788429467,-2.7395779407956167,0.19440681096411513
288.0,1.9082904691158158,-2.6241738023039685,0.19133514189197043
290.99999999999994,1.8725873973982008,-2.4909155052583567,0.18772989163278828
294.0,1.831702131852631,-2.3412987132536616,0.1836031333222599
297.0,1.7857635224441892,-2.1769987945617904,0.17896853536867952
299.99999999999994,1.7349150091725238,-1.9998508308249259,0.17384126155072677
303.0,1.6793137718614706,-1.8118279490799056,0.16823786521334078
306.0,1.6191298422749705,-1.6150182858342605,0.16217617968120804
308.99999999999994,1.5545451934433818,-1.4116008979245331,0.1556752069424061
312.0,1.485752820234105,-1.2038209347506241,0.14875500652901533
315.0,1.412955824006901,-0.9939643809917201,0.14143658634756603
317.99999999999994,1.3363665127362854,-0.7843326689343906,0.1337417970013524
321.0,1.2562055263427452,-0.5772174460023648,0.12569323091056353
324.0,1.1727009952295804,-0.37487576685127755,0.1173141272859929
326.99999999999994,1.086087738242309,-0.17950596129448887,0.1086282837576949
329.99999999999994,0.9966065045141922,0.006775589928453839,0.09965997521002028
333.0,0.904503261983056,0.18195655934521196,0.09043388013585806
335.99999999999994,0.8100285337986486,0.344149464625465,0.08097501460087167
339.0,0.7134367824116162,0.49161097551559624,0.07130867370657652
342.0,0.6149858398602314,0.6227595823911714,0.06146038026134756
344.99999999999994,0.514936381656101,0.7361914915315902,0.05145584021172061
348.0,0.41355144071380284,0.8306946300877486,0.04132090425237336
351.0,0.3110959569667171,0.905260660886967,0.03108153492108384
353.99999999999994,0.20783635765249286,0.9590949237523142,0.020763778393288284
357.0,0.10404016272410845,0.9916242359709098,0.010393740117780355
360.0,0.0,1.0025025006248989,0.0
