eta_deg,Cp,M_loc
149.99999999999997,0.04305917911084746,0.2933628872875199
153.0,0.2180011030770851,0.2649552019575116
156.0,0.37892381127541735,0.23623352360332237
158.99999999999997,0.5243952579530384,0.20724449897376004
162.0,0.6531329588373268,0.17803043681830677
164.99999999999997,0.7640105593474116,0.14862996600231348
167.99999999999997,0.8560638645055813,0.11907864895120433
171.0,0.9284961986893904,0.08940955533357298
174.0,0.9806829732456569,0.059653801878669116
176.99999999999997,1.0121753557707354,0.02984106477470526
180.0,1.0227029548084798,7.137763244311479e-08
183.0,1.0121754565317116,0.029840921910849475
185.99999999999997,0.9806831746491926,0.05965365868784224
189.0,0.9284965005060644,0.08940941159376867
192.0,0.8560642664096081,0.11907850443434434
195.0,0.7640110609381346,0.14862982047177217
198.00000000000003,0.6531335596674779,0.17803029002636367
201.0,0.5243959575628089,0.20724435065900487
204.0,0.37892460923191895,0.2362333734880085
206.99999999999997,0.21800199901808195,0.26495504974486667
209.99999999999997,0.0430601727916359,0.29336273265906104
212.99999999999997,-0.14432623508107603,0.3214047314211881
216.0,-0.34244725595996545,0.3490235566399005
218.99999999999997,-0.5494650243484328,0.3761551208367468
221.99999999999997,-0.7634213476229671,0.40272790371613576
225.0,-0.982245433017188,0.4286621009691299
228.0,-1.203761909986393,0.453868788128418
230.99999999999997,-1.425699445945003,0.4782491484581923
234.0,-1.6457004679755618,0.5016938368612908
236.99999999999994,-1.8613327753315974,0.5240825805817197
239.99999999999997,-2.070104148288925,0.5452841510669417
243.0,-2.2694813968340823,0.5651568763907975
245.99999999999997,-2.45691558159666,0.5835498931308346
249.0,-2.629875267089462,0.6003053487392186
252.0,-2.78588947500703,0.6152617435739222
254.99999999999997,-2.922601312087267,0.6282585268287052
258.0,-3.037831911997088,0.6391419177064145
261.0,-3.129652353502162,0.6477717120982156
264.0,-3.1964588457059135,0.6540285817233424
267.0,-3.237044249080514,0.657821134627466
270.0,-3.25065767644103,0.6590918627758247
273.0,-3.2370441844511326,0.6578211285930741
275.99999999999994,-3.1964587187398306,0.6540285698489404
279.0,-3.1296521685916234,0.6477716947551662
282.0,-3.037831675279872,0.6391418954113143
285.0,-2.9226010309871095,0.6282585002025171
288.0,-2.785889157732492,0.6152617132979605
290.99999999999994,-2.6298749221497784,0.6003053155133456
294.0,-2.456915217377388,0.5835498576376479
297.0,-2.269481021256302,0.5651568392677245
299.99999999999994,-2.0701037685584307,0.5452841128864708
303.0,-1.8613323977718361,0.5240825418388023
306.0,-1.6457000979310077,0.5016937979662798
308.99999999999994,-1.4256990877392242,0.47824910973343193
312.0,-1.2037615669196382,0.453868749806595
315.0,-0.9822451073905425,0.42866206319157835
317.99999999999994,-0.7634210407786992,0.40272786652928333
321.0,-0.5494647367187773,0.3761550841846809
324.0,-0.34244698711850136,0.3490235203504639
326.99999999999994,-0.14432598379207584,0.32140469518171855
329.99999999999994,0.04306040853000301,0.2933626959753764
333.0,0.21800222194141608,0.26495501187210385
335.99999999999994,0.3789248227950403,0.23623333331149948
339.0,0.5243961659565731,0.2072443064802589
342.0,0.6531337678962525,0.17803023915287874
344.99999999999994,0.7640112750343182,0.14862975835428968
348.0,0.8560644940098995,0.11907842259363496
351.0,0.9284967525081519,0.08940929157793043
353.99999999999994,0.9806834695661689,0.059653449011634774
357.0,1.0121758131952145,0.0298404162102844
360.0,1.0227029548085398,0.0
